,col1,col2,col3,col4,ans
23191,1234,5678,1401011,9131512,7
23192,1234,5078,1461011,9131512,8
23193,1234,578,1461011,9131512,9
23194,234,1578,1461011,9131512,10
23195,2034,1578,1461011,9131512,11
23196,2304,1578,1461011,9131512,12
23197,2340,1578,1461011,9131512,13
23198,2348,1570,1461011,9131512,14
23199,2348,1507,1461011,9131512,15
23200,2348,1057,1461011,9131512,16
23201,2348,157,1461011,9131512,17
23202,2348,14157,61011,9131512,18
23203,2348,14157,601011,9131512,19
23204,2348,14157,610011,9131512,20
23205,2348,14107,610511,9131512,21
23206,2348,14017,610511,9131512,22
23207,2048,14317,610511,9131512,23
23208,248,14317,610511,9131512,24
23209,14248,317,610511,9131512,25
23210,14248,3017,610511,9131512,26
23211,14248,3107,610511,9131512,27
23212,14208,3147,610511,9131512,28
23213,14028,3147,610511,9131512,29
23214,14128,3047,610511,9131512,30
23215,14128,31047,60511,9131512,31
23216,14128,31047,613511,901512,32
23217,14128,31047,613511,91512,33
23218,14128,31047,13511,691512,34
23219,14128,1047,313511,691512,35
23220,14128,10047,313511,691512,36
23221,14128,101347,30511,691512,37
23222,14128,101347,3511,691512,38
23223,1234,5678,9101112,1314150,0
23224,1234,5678,9101112,1314015,1
23225,1234,5678,910012,13141115,2
23226,1234,5678,901012,13141115,3
23227,1234,5678,91012,13141115,4
23228,1234,678,591012,13141115,5
23229,234,1678,591012,13141115,6
23230,2034,1678,591012,13141115,7
23231,2634,1078,591012,13141115,8
23232,2634,1978,501012,13141115,9
23233,2634,1978,51012,13141115,10
23234,2634,1978,1351012,141115,11
23235,2634,1978,1351012,1401115,12
23236,2634,1978,1351012,1411015,13
23237,2634,1978,135012,14111015,14
23238,2634,1978,135120,14111015,15
23239,2634,1978,1351215,1411100,16
23240,2634,1978,1351215,1411010,17
23241,2634,1978,135015,14111210,18
23242,2634,1908,135715,14111210,19
23243,2634,1980,135715,14111210,20
23244,2634,19815,13570,14111210,21
23245,2634,19815,135710,1411120,22
23246,2634,19815,135710,1411012,23
23247,2634,19815,135010,1411712,24
23248,1234,5678,9101112,1314150,0
23249,1234,5678,9101112,1314015,1
23250,1234,5678,910012,13141115,2
23251,1234,5678,901012,13141115,3
23252,1234,5678,9141012,1301115,4
23253,1234,5678,9141012,1311015,5
23254,1234,5678,9141012,1311150,6
23255,1234,5678,914100,13111512,7
23256,1234,5678,914010,13111512,8
23257,1234,5678,901410,13111512,9
23258,1234,5078,961410,13111512,10
23259,1234,5708,961410,13111512,11
23260,1204,5738,961410,13111512,12
23261,1240,5738,961410,13111512,13
23262,1248,5730,961410,13111512,14
23263,1248,57310,96140,13111512,15
23264,1248,57310,961412,1311150,16
23265,1248,57310,961412,1311015,17
23266,1248,57310,961412,1301115,18
23267,1248,57310,901412,1361115,19
23268,1248,50310,971412,1361115,20
23269,1048,52310,971412,1361115,21
23270,1408,52310,971412,1361115,22
23271,1480,52310,971412,1361115,23
23272,14810,5230,971412,1361115,24
23273,1234,5678,9101112,1314150,0
23274,1234,5678,910110,13141512,1
23275,1234,5678,910011,13141512,2
23276,1234,5678,9101511,1314012,3
23277,1234,5678,9101511,1314120,4
23278,1234,5678,910150,13141211,5
23279,1234,5670,910158,13141211,6
23280,1234,5607,910158,13141211,7
23281,1234,5067,910158,13141211,8
23282,1034,5267,910158,13141211,9
23283,134,5267,910158,13141211,10
23284,5134,267,910158,13141211,11
23285,5134,9267,10158,13141211,12
23286,5134,9267,100158,13141211,13
23287,5134,9267,1014158,1301211,14
23288,5134,9267,1014158,1312011,15
23289,5134,9267,1014158,1312110,16
23290,5134,9267,1014150,1312118,17
23291,5134,9267,1014015,1312118,18
23292,5134,9207,1014615,1312118,19
23293,5134,9027,1014615,1312118,20
23294,5134,91427,100615,1312118,21
23295,5134,91427,106015,1312118,22
23296,5134,91427,1061115,131208,23
23297,5134,91427,1061115,130128,24
23298,5134,91427,1061115,13128,25
23299,5134,91427,61115,1013128,26
23300,5134,91427,601115,1013128,27
23301,5134,91427,6131115,100128,28
23302,5134,91427,6131115,101208,29
23303,5134,91427,613015,1012118,30
23304,5134,91427,601315,1012118,31
23305,5134,9027,6141315,1012118,32
23306,1234,5678,9101112,1314150,0
23307,1234,5678,9101112,1314015,1
23308,1234,5678,9101112,1301415,2
23309,1234,5678,901112,13101415,3
23310,1234,5078,961112,13101415,4
23311,1234,5708,961112,13101415,5
23312,1234,5780,961112,13101415,6
23313,1234,57812,96110,13101415,7
23314,1234,57812,961115,1310140,8
23315,1234,57812,961115,1310014,9
23316,1234,57812,96015,13101114,10
23317,1234,57812,90615,13101114,11
23318,1234,57812,9615,13101114,12
23319,1234,7812,59615,13101114,13
23320,1234,70812,59615,13101114,14
23321,1234,78012,59615,13101114,15
23322,1234,78612,59015,13101114,16
23323,1234,78612,50915,13101114,17
23324,1234,78612,5915,13101114,18
23325,1234,8612,75915,13101114,19
23326,234,18612,75915,13101114,20
23327,2034,18612,75915,13101114,21
23328,2834,10612,75915,13101114,22
23329,2834,1612,75915,13101114,23
23330,2834,71612,5915,13101114,24
23331,2834,71612,50915,13101114,25
23332,2834,71612,59015,13101114,26
23333,2834,71612,59150,13101114,27
23334,2834,71612,591514,1310110,28
23335,1234,5678,9101112,1314150,0
23336,1234,5678,9101112,1314015,1
23337,1234,5678,910012,13141115,2
23338,1234,5678,901012,13141115,3
23339,1234,5678,9141012,1301115,4
23340,1234,5678,9141012,1311015,5
23341,1234,5678,914012,13111015,6
23342,1234,5678,901412,13111015,7
23343,1234,5078,961412,13111015,8
23344,1034,5278,961412,13111015,9
23345,1304,5278,961412,13111015,10
23346,1340,5278,961412,13111015,11
23347,1348,5270,961412,13111015,12
23348,1348,5207,961412,13111015,13
23349,1348,5027,961412,13111015,14
23350,1348,527,961412,13111015,15
23351,1348,9527,61412,13111015,16
23352,1234,5678,9101112,1314150,0
23353,1234,5678,9101112,1314015,1
23354,1234,5678,910012,13141115,2
23355,1234,5608,910712,13141115,3
23356,1234,5680,910712,13141115,4
23357,1230,5684,910712,13141115,5
23358,1203,5684,910712,13141115,6
23359,1023,5684,910712,13141115,7
23360,123,5684,910712,13141115,8
23361,5123,684,910712,13141115,9
23362,5123,9684,10712,13141115,10
23363,5123,9684,1310712,141115,11
23364,5123,9684,1310712,1401115,12
23365,5123,9684,130712,14101115,13
23366,5123,9684,137012,14101115,14
23367,5123,9604,137812,14101115,15
23368,5103,9624,137812,14101115,16
23369,5013,9624,137812,14101115,17
23370,513,9624,137812,14101115,18
23371,9513,624,137812,14101115,19
23372,9513,6024,137812,14101115,20
23373,9513,6204,137812,14101115,21
23374,9513,6240,137812,14101115,22
23375,9513,62412,13780,14101115,23
23376,9513,62412,13708,14101115,24
23377,9513,62412,13078,14101115,25
23378,9513,60412,13278,14101115,26
23379,9513,64012,13278,14101115,27
23380,9503,64112,13278,14101115,28
23381,9053,64112,13278,14101115,29
23382,9453,60112,13278,14101115,30
23383,9453,62112,13078,14101115,31
23384,9453,62112,13708,14101115,32
23385,1234,5678,9101112,1314150,0
23386,1234,5678,9101112,1314015,1
23387,1234,5678,910012,13141115,2
23388,1234,5678,901012,13141115,3
23389,1234,5078,961012,13141115,4
23390,1234,5708,961012,13141115,5
23391,1234,57108,96012,13141115,6
23392,1234,57108,96120,13141115,7
23393,1234,57100,96128,13141115,8
23394,1230,57104,96128,13141115,9
23395,1203,57104,96128,13141115,10
23396,12103,5704,96128,13141115,11
23397,12103,5074,96128,13141115,12
23398,10103,5274,96128,13141115,13
23399,1103,5274,96128,13141115,14
23400,51103,274,96128,13141115,15
23401,51103,9274,6128,13141115,16
23402,51103,9274,136128,141115,17
23403,51103,9274,136128,1401115,18
23404,51103,9274,136128,1411015,19
23405,51103,9274,13608,14111215,20
23406,51103,9274,13068,14111215,21
23407,51103,9274,131168,1401215,22
23408,51103,9274,131168,1412015,23
23409,51103,9274,131108,1412615,24
23410,51103,9204,131178,1412615,25
23411,51103,9240,131178,1412615,26
23412,51103,9248,131170,1412615,27
23413,51103,9248,131107,1412615,28
23414,51103,9248,130117,1412615,29
23415,51103,9248,13117,1412615,30
23416,51103,9248,1413117,12615,31
23417,51103,9248,1413117,120615,32
23418,51103,9248,1413117,126015,33
23419,51103,9248,1413117,126150,34
23420,1234,5678,9101112,1314150,0
23421,1234,5678,9101112,1314015,1
23422,1234,5678,910012,13141115,2
23423,1234,5678,901012,13141115,3
23424,1234,5678,91012,13141115,4
23425,1234,5678,1391012,141115,5
23426,1234,5678,1391012,1401115,6
23427,1234,5678,1301012,1491115,7
23428,1234,5078,1361012,1491115,8
23429,1234,578,1361012,1491115,9
23430,1234,13578,61012,1491115,10
23431,1234,13578,1461012,91115,11
23432,1234,13578,1461012,901115,12
23433,1234,13578,1401012,961115,13
23434,1234,13078,1451012,961115,14
23435,1234,13708,1451012,961115,15
23436,1204,13738,1451012,961115,16
23437,1240,13738,1451012,961115,17
23438,1248,13730,1451012,961115,18
23439,1248,137312,145100,961115,19
23440,1248,137312,1451015,96110,20
23441,1248,137312,1451015,96011,21
23442,1248,137312,1451015,90611,22
23443,1248,137312,1401015,95611,23
23444,1248,130312,1471015,95611,24
23445,1248,13312,1471015,95611,25
23446,248,113312,1471015,95611,26
23447,2048,113312,1471015,95611,27
23448,2408,113312,1471015,95611,28
23449,2438,113012,1471015,95611,29
23450,2438,101312,1471015,95611,30
23451,1234,5678,9101112,1314150,0
23452,1234,5678,910110,13141512,1
23453,1234,5678,910011,13141512,2
23454,1234,5678,9101511,1314012,3
23455,1234,5678,9101511,1301412,4
23456,1234,5678,901511,13101412,5
23457,1234,5678,915011,13101412,6
23458,1234,5608,915711,13101412,7
23459,1234,5068,915711,13101412,8
23460,1234,51568,90711,13101412,9
23461,1234,51568,910711,1301412,10
23462,1234,51568,910711,1314012,11
23463,1234,51568,910011,1314712,12
23464,1234,51568,901011,1314712,13
23465,1234,51568,91011,1314712,14
23466,1234,1568,591011,1314712,15
23467,234,11568,591011,1314712,16
23468,2034,11568,591011,1314712,17
23469,21534,1068,591011,1314712,18
23470,21534,1608,591011,1314712,19
23471,21504,1638,591011,1314712,20
23472,20154,1638,591011,1314712,21
23473,26154,1038,591011,1314712,22
23474,26154,1938,501011,1314712,23
23475,26154,1938,51011,1314712,24
23476,26154,1938,1351011,14712,25
23477,26154,1938,1351011,140712,26
23478,26154,1938,1301011,145712,27
23479,26154,1938,1310011,145712,28
23480,26154,1908,1310311,145712,29
23481,26154,1980,1310311,145712,30
23482,26154,19811,131030,145712,31
23483,26154,19811,131003,145712,32
23484,26154,19011,131083,145712,33
23485,26154,10911,131083,145712,34
23486,26154,1911,131083,145712,35
23487,26154,131911,1083,145712,36
23488,26154,131911,10083,145712,37
23489,26154,131911,10583,140712,38
23490,1234,5678,9101112,1314150,0
23491,1234,5678,9101112,1314015,1
23492,1234,5678,9101112,1301415,2
23493,1234,5678,901112,13101415,3
23494,1234,5678,911012,13101415,4
23495,1234,5678,911120,13101415,5
23496,1234,5678,9111215,1310140,6
23497,1234,5678,9111215,1310014,7
23498,1234,5678,9111215,1301014,8
23499,1234,5678,901215,13111014,9
23500,1234,5678,91215,13111014,10
23501,1234,678,591215,13111014,11
23502,234,1678,591215,13111014,12
23503,2034,1678,591215,13111014,13
23504,2634,1078,591215,13111014,14
23505,2634,178,591215,13111014,15
23506,2634,5178,91215,13111014,16
23507,2634,5178,901215,13111014,17
23508,2634,5078,911215,13111014,18
23509,2634,5708,911215,13111014,19
23510,2634,57128,91015,13111014,20
23511,2634,57128,91150,13111014,21
23512,2634,57120,91158,13111014,22
23513,2630,57124,91158,13111014,23
23514,2603,57124,91158,13111014,24
23515,26123,5704,91158,13111014,25
23516,26123,57154,9108,13111014,26
23517,26123,57154,9018,13111014,27
23518,26123,50154,9718,13111014,28
23519,26123,5154,9718,13111014,29
23520,26123,95154,718,13111014,30
23521,26123,95154,13718,111014,31
23522,26123,95154,13718,1101014,32
23523,26123,95154,13018,1171014,33
23524,26123,95154,1318,1171014,34
23525,1234,5678,9101112,1314150,0
23526,1234,5678,9101112,1314015,1
23527,1234,5678,9101112,1301415,2
23528,1234,5678,9101112,131415,3
23529,1234,5678,101112,9131415,4
23530,1234,5678,1001112,9131415,5
23531,1234,5078,1061112,9131415,6
23532,1234,5708,1061112,9131415,7
23533,1234,5780,1061112,9131415,8
23534,1230,5784,1061112,9131415,9
23535,1203,5784,1061112,9131415,10
23536,1283,5704,1061112,9131415,11
23537,1283,5740,1061112,9131415,12
23538,1283,57412,106110,9131415,13
23539,1283,57412,106011,9131415,14
23540,1283,57412,100611,9131415,15
23541,1283,50412,107611,9131415,16
23542,1283,5412,107611,9131415,17
23543,1283,105412,7611,9131415,18
23544,1283,105412,97611,131415,19
23545,1283,105412,97611,1301415,20
23546,1283,105412,90611,1371415,21
23547,1283,100412,95611,1371415,22
23548,1083,102412,95611,1371415,23
23549,1803,102412,95611,1371415,24
23550,1843,102012,95611,1371415,25
23551,1843,102120,95611,1371415,26
23552,1843,1021211,9560,1371415,27
23553,1843,1021211,9506,1371415,28
23554,1843,1021211,95146,137015,29
23555,1843,1021211,95146,137150,30
23556,1843,1021211,95140,137156,31
23557,1843,102120,951411,137156,32
23558,1840,102123,951411,137156,33
23559,1804,102123,951411,137156,34
23560,18124,10203,951411,137156,35
23561,18124,102143,95011,137156,36
23562,1234,5678,9101112,1314150,0
23563,1234,5678,910110,13141512,1
23564,1234,5678,910011,13141512,2
23565,1234,5678,9101511,1314012,3
23566,1234,5678,9101511,1301412,4
23567,1234,5678,901511,13101412,5
23568,1234,5078,961511,13101412,6
23569,1034,5278,961511,13101412,7
23570,134,5278,961511,13101412,8
23571,5134,278,961511,13101412,9
23572,5134,9278,61511,13101412,10
23573,5134,9278,1361511,101412,11
23574,5134,9278,1361511,1001412,12
23575,5134,9278,1361511,1014012,13
23576,5134,9278,1361511,1014120,14
23577,5134,9278,136150,10141211,15
23578,5134,9278,136015,10141211,16
23579,5134,9208,136715,10141211,17
23580,5104,9238,136715,10141211,18
23581,5140,9238,136715,10141211,19
23582,5148,9230,136715,10141211,20
23583,5148,92315,13670,10141211,21
23584,5148,92315,13607,10141211,22
23585,5148,92315,13067,10141211,23
23586,5148,90315,13267,10141211,24
23587,5148,93015,13267,10141211,25
23588,5108,93415,13267,10141211,26
23589,5018,93415,13267,10141211,27
23590,5318,90415,13267,10141211,28
23591,5318,9415,13267,10141211,29
23592,5318,139415,267,10141211,30
23593,5318,139415,2067,10141211,31
23594,5318,130415,2967,10141211,32
23595,5318,134015,2967,10141211,33
23596,5318,134615,2907,10141211,34
23597,5318,134615,2097,10141211,35
23598,5318,134615,297,10141211,36
23599,1234,5678,9101112,1314150,0
23600,1234,5678,910110,13141512,1
23601,1234,5670,910118,13141512,2
23602,1230,5674,910118,13141512,3
23603,1203,5674,910118,13141512,4
23604,1023,5674,910118,13141512,5
23605,1623,5074,910118,13141512,6
23606,1623,5704,910118,13141512,7
23607,1623,5740,910118,13141512,8
23608,1620,5743,910118,13141512,9
23609,1602,5743,910118,13141512,10
23610,1062,5743,910118,13141512,11
23611,1762,5043,910118,13141512,12
23612,1762,543,910118,13141512,13
23613,1762,9543,10118,13141512,14
23614,1762,9543,100118,13141512,15
23615,1762,9543,1014118,1301512,16
23616,1762,9543,1014118,131512,17
23617,1762,9543,14118,10131512,18
23618,1762,543,914118,10131512,19
23619,1762,5043,914118,10131512,20
23620,1762,51443,90118,10131512,21
23621,1762,51443,91108,10131512,22
23622,1762,51403,91148,10131512,23
23623,1762,51430,91148,10131512,24
23624,1762,51438,91140,10131512,25
23625,1762,51438,91104,10131512,26
23626,1762,51438,911154,1013012,27
23627,1762,51438,911154,1013120,28
23628,1234,5678,9101112,1314150,0
23629,1234,5678,910110,13141512,1
23630,1234,5678,910011,13141512,2
23631,1234,5678,901011,13141512,3
23632,1234,5678,9141011,1301512,4
23633,1234,5678,9141011,131512,5
23634,1234,5678,141011,9131512,6
23635,1234,5678,1401011,9131512,7
23636,1234,5678,14131011,901512,8
23637,1234,5678,14131011,915012,9
23638,1234,5678,1413011,9151012,10
23639,1234,5678,1413110,9151012,11
23640,1234,5678,14131112,915100,12
23641,1234,5678,14131112,915010,13
23642,1234,5678,1413012,9151110,14
23643,1234,5608,1413712,9151110,15
23644,1234,5068,1413712,9151110,16
23645,1234,51368,140712,9151110,17
23646,1234,51368,1415712,901110,18
23647,1234,51368,1415712,911010,19
23648,1234,51368,1415012,911710,20
23649,1234,51308,1415612,911710,21
23650,1234,51380,1415612,911710,22
23651,1234,5678,9101112,1314150,0
23652,1234,5678,910110,13141512,1
23653,1234,5670,910118,13141512,2
23654,1230,5674,910118,13141512,3
23655,1203,5674,910118,13141512,4
23656,1273,5604,910118,13141512,5
23657,1273,56114,91008,13141512,6
23658,1273,56114,90108,13141512,7
23659,1273,56114,9108,13141512,8
23660,1273,56114,139108,141512,9
23661,1273,56114,139108,1401512,10
23662,1273,56114,130108,1491512,11
23663,1273,50114,136108,1491512,12
23664,1073,52114,136108,1491512,13
23665,1703,52114,136108,1491512,14
23666,17113,5204,136108,1491512,15
23667,17113,52104,13608,1491512,16
23668,17113,52104,13068,1491512,17
23669,17113,50104,13268,1491512,18
23670,17113,51004,13268,1491512,19
23671,17113,51064,13208,1491512,20
23672,17113,51064,13280,1491512,21
23673,17113,51060,13284,1491512,22
23674,17113,51006,13284,1491512,23
23675,17113,51086,13204,1491512,24
23676,17113,51086,132154,149012,25
23677,17113,51086,132154,149120,26
23678,17113,51086,132150,149124,27
23679,17113,51086,132015,149124,28
23680,17113,51086,1321215,14904,29
23681,17113,51086,1321215,14094,30
23682,17113,51086,1301215,14294,31
23683,17113,51086,1312015,14294,32
23684,17113,51006,1312815,14294,33
23685,17113,50106,1312815,14294,34
23686,17113,5106,1312815,14294,35
23687,7113,15106,1312815,14294,36
23688,1234,5678,9101112,1314150,0
23689,1234,5678,9101112,1314015,1
23690,1234,5678,910012,13141115,2
23691,1234,5678,901012,13141115,3
23692,1234,5678,91012,13141115,4
23693,1234,5678,1391012,141115,5
23694,1234,5678,1391012,1401115,6
23695,1234,5678,1301012,1491115,7
23696,1234,5678,1310012,1491115,8
23697,1234,5678,13101112,149015,9
23698,1234,5678,13101112,140915,10
23699,1234,5678,13101112,14915,11
23700,1234,5678,101112,1314915,12
23701,1234,5678,1001112,1314915,13
23702,1234,5078,1061112,1314915,14
23703,1034,5278,1061112,1314915,15
23704,134,5278,1061112,1314915,16
23705,5134,278,1061112,1314915,17
23706,5134,10278,61112,1314915,18
23707,5134,10278,601112,1314915,19
23708,5134,10078,621112,1314915,20
23709,5034,10178,621112,1314915,21
23710,5304,10178,621112,1314915,22
23711,5374,10108,621112,1314915,23
23712,5374,101118,62012,1314915,24
23713,5374,101118,60212,1314915,25
23714,5374,100118,61212,1314915,26
23715,5374,10118,61212,1314915,27
23716,5374,610118,1212,1314915,28
23717,5374,610118,10212,1314915,29
23718,5374,60118,110212,1314915,30
23719,1234,5678,9101112,1314150,0
23720,1234,5678,9101112,1314015,1
23721,1234,5678,910012,13141115,2
23722,1234,5678,901012,13141115,3
23723,1234,5078,961012,13141115,4
23724,1034,5278,961012,13141115,5
23725,1304,5278,961012,13141115,6
23726,1374,5208,961012,13141115,7
23727,1374,52108,96012,13141115,8
23728,1374,52108,96120,13141115,9
23729,1374,52100,96128,13141115,10
23730,1374,52010,96128,13141115,11
23731,1304,52710,96128,13141115,12
23732,1340,52710,96128,13141115,13
23733,13410,5270,96128,13141115,14
23734,13410,5278,96120,13141115,15
23735,13410,5278,961215,1314110,16
23736,13410,5278,961215,1314011,17
23737,13410,5278,96015,13141211,18
23738,13410,5278,90615,13141211,19
23739,13410,5278,9615,13141211,20
23740,13410,5278,139615,141211,21
23741,13410,5278,139615,1401211,22
23742,13410,5278,139615,1412011,23
23743,13410,5278,139015,1412611,24
23744,13410,5208,139715,1412611,25
23745,13410,5280,139715,1412611,26
23746,13410,52815,13970,1412611,27
23747,13410,52815,139711,141260,28
23748,13410,52815,139711,141206,29
23749,13410,52815,139011,141276,30
23750,13410,52815,130911,141276,31
23751,13410,50815,132911,141276,32
23752,10410,53815,132911,141276,33
23753,1410,53815,132911,141276,34
23754,51410,3815,132911,141276,35
23755,51410,30815,132911,141276,36
23756,50410,31815,132911,141276,37
23757,54010,31815,132911,141276,38
23758,1234,5678,9101112,1314150,0
23759,1234,5678,9101112,1314015,1
23760,1234,5678,9101112,1301415,2
23761,1234,5678,9101112,131415,3
23762,1234,5678,101112,9131415,4
23763,1234,5678,1001112,9131415,5
23764,1234,5678,1011012,9131415,6
23765,1234,5608,1011712,9131415,7
23766,1234,5068,1011712,9131415,8
23767,1234,51168,100712,9131415,9
23768,1234,51168,1013712,901415,10
23769,1234,51168,1013712,914015,11
23770,1234,51168,1013712,914150,12
23771,1234,51168,101370,9141512,13
23772,1234,51160,101378,9141512,14
23773,1234,51106,101378,9141512,15
23774,1234,51176,101308,9141512,16
23775,1234,51176,100138,9141512,17
23776,1234,5076,1011138,9141512,18
23777,1234,5706,1011138,9141512,19
23778,1204,5736,1011138,9141512,20
23779,1234,5678,9101112,1314150,0
23780,1234,5678,9101112,1314015,1
23781,1234,5678,9101112,1301415,2
23782,1234,5678,901112,13101415,3
23783,1234,5678,911012,13101415,4
23784,1234,5608,911712,13101415,5
23785,1234,5068,911712,13101415,6
23786,1234,568,911712,13101415,7
23787,1234,9568,11712,13101415,8
23788,1234,9568,110712,13101415,9
23789,1234,9568,1110712,1301415,10
23790,1234,9568,1110712,1314015,11
23791,1234,9568,1110012,1314715,12
23792,1234,9568,1101012,1314715,13
23793,1234,9068,1151012,1314715,14
23794,1034,9268,1151012,1314715,15
23795,1304,9268,1151012,1314715,16
23796,1364,9208,1151012,1314715,17
23797,1364,92108,115012,1314715,18
23798,1364,92108,110512,1314715,19
23799,1364,92108,1114512,130715,20
23800,1234,5678,9101112,1314150,0
23801,1234,5678,9101112,1314015,1
23802,1234,5678,9101112,1301415,2
23803,1234,5678,901112,13101415,3
23804,1234,5078,961112,13101415,4
23805,1234,5708,961112,13101415,5
23806,1234,5780,961112,13101415,6
23807,1230,5784,961112,13101415,7
23808,1203,5784,961112,13101415,8
23809,1283,5704,961112,13101415,9
23810,1283,5074,961112,13101415,10
23811,1283,574,961112,13101415,11
23812,283,1574,961112,13101415,12
23813,2083,1574,961112,13101415,13
23814,2583,1074,961112,13101415,14
23815,2583,174,961112,13101415,15
23816,2583,9174,61112,13101415,16
23817,2583,9174,1361112,101415,17
23818,2583,9174,1361112,1001415,18
23819,2583,9174,1361112,1014015,19
23820,2583,9174,136012,10141115,20
23821,2583,9174,130612,10141115,21
23822,2583,9174,13612,10141115,22
23823,1234,5678,9101112,1314150,0
23824,1234,5678,910110,13141512,1
23825,1234,5670,910118,13141512,2
23826,1234,5607,910118,13141512,3
23827,1234,5067,910118,13141512,4
23828,1234,567,910118,13141512,5
23829,1234,9567,10118,13141512,6
23830,1234,9567,100118,13141512,7
23831,1234,9567,101108,13141512,8
23832,1234,9567,101180,13141512,9
23833,1234,9567,1011812,1314150,10
23834,1234,9567,1011812,1314015,11
23835,1234,9567,1011012,1314815,12
23836,1234,9567,1001112,1314815,13
23837,1234,9067,1051112,1314815,14
23838,1234,9607,1051112,1314815,15
23839,1204,9637,1051112,1314815,16
23840,1024,9637,1051112,1314815,17
23841,124,9637,1051112,1314815,18
23842,9124,637,1051112,1314815,19
23843,9124,6037,1051112,1314815,20
23844,9124,6307,1051112,1314815,21
23845,9104,6327,1051112,1314815,22
23846,9140,6327,1051112,1314815,23
23847,9147,6320,1051112,1314815,24
23848,9147,6302,1051112,1314815,25
23849,9147,6032,1051112,1314815,26
23850,1234,5678,9101112,1314150,0
23851,1234,5678,910110,13141512,1
23852,1234,5670,910118,13141512,2
23853,1234,5607,910118,13141512,3
23854,1204,5637,910118,13141512,4
23855,1024,5637,910118,13141512,5
23856,1624,5037,910118,13141512,6
23857,1624,537,910118,13141512,7
23858,624,1537,910118,13141512,8
23859,6024,1537,910118,13141512,9
23860,6204,1537,910118,13141512,10
23861,6240,1537,910118,13141512,11
23862,6247,1530,910118,13141512,12
23863,6247,1538,910110,13141512,13
23864,6247,1538,9101112,1314150,14
23865,6247,1538,9101112,1314015,15
23866,6247,1538,910012,13141115,16
23867,6247,1538,901012,13141115,17
23868,6247,1538,91012,13141115,18
23869,1234,5678,9101112,1314150,0
23870,1234,5678,9101112,1314015,1
23871,1234,5678,910012,13141115,2
23872,1234,5678,901012,13141115,3
23873,1234,5078,961012,13141115,4
23874,1034,5278,961012,13141115,5
23875,134,5278,961012,13141115,6
23876,5134,278,961012,13141115,7
23877,5134,2078,961012,13141115,8
23878,5034,2178,961012,13141115,9
23879,5304,2178,961012,13141115,10
23880,5374,2108,961012,13141115,11
23881,5374,2018,961012,13141115,12
23882,5374,2618,901012,13141115,13
23883,5374,2618,91012,13141115,14
23884,5374,618,291012,13141115,15
23885,374,5618,291012,13141115,16
23886,3074,5618,291012,13141115,17
23887,3674,5018,291012,13141115,18
23888,3674,5108,291012,13141115,19
23889,3674,51108,29012,13141115,20
23890,3674,51108,29120,13141115,21
23891,3674,51108,291215,1314110,22
23892,1234,5678,9101112,1314150,0
23893,1234,5678,9101112,1314015,1
23894,1234,5678,9101112,1301415,2
23895,1234,5678,901112,13101415,3
23896,1234,5678,91112,13101415,4
23897,1234,5678,1391112,101415,5
23898,1234,5678,1391112,1001415,6
23899,1234,5678,1301112,1091415,7
23900,1234,5678,131112,1091415,8
23901,1234,678,5131112,1091415,9
23902,1234,6078,5131112,1091415,10
23903,1234,61378,501112,1091415,11
23904,1234,61378,51112,1091415,12
23905,1234,61378,1051112,91415,13
23906,1234,61378,1051112,901415,14
23907,1234,61378,1001112,951415,15
23908,1234,6078,10131112,951415,16
23909,1034,6278,10131112,951415,17
23910,1304,6278,10131112,951415,18
23911,1234,5678,9101112,1314150,0
23912,1234,5678,910110,13141512,1
23913,1234,5670,910118,13141512,2
23914,1230,5674,910118,13141512,3
23915,1203,5674,910118,13141512,4
23916,1273,5604,910118,13141512,5
23917,1273,5064,910118,13141512,6
23918,1273,51064,90118,13141512,7
23919,1273,51064,914118,1301512,8
23920,1273,51064,914118,1315012,9
23921,1273,51064,91408,13151112,10
23922,1273,51064,91480,13151112,11
23923,1273,51060,91484,13151112,12
23924,1273,51006,91484,13151112,13
23925,1273,51086,91404,13151112,14
23926,1273,51086,91440,13151112,15
23927,1273,51086,914412,1315110,16
23928,1273,51086,914412,1315011,17
23929,1273,51086,914012,1315411,18
23930,1273,51006,914812,1315411,19
23931,1203,51076,914812,1315411,20
23932,1023,51076,914812,1315411,21
23933,11023,5076,914812,1315411,22
23934,11023,51476,90812,1315411,23
23935,11023,51476,9812,1315411,24
23936,11023,51476,139812,15411,25
23937,11023,51476,139812,150411,26
23938,11023,51476,139812,154011,27
23939,11023,51476,139012,154811,28
23940,11023,51476,130912,154811,29
23941,11023,51476,13912,154811,30
23942,11023,1476,513912,154811,31
23943,11023,14076,513912,154811,32
23944,11023,14706,513912,154811,33
23945,11003,14726,513912,154811,34
23946,10103,14726,513912,154811,35
23947,1103,14726,513912,154811,36
23948,1234,5678,9101112,1314150,0
23949,1234,5678,910110,13141512,1
23950,1234,5670,910118,13141512,2
23951,1230,5674,910118,13141512,3
23952,1203,5674,910118,13141512,4
23953,1273,5604,910118,13141512,5
23954,1273,56114,91008,13141512,6
23955,1273,56114,910158,1314012,7
23956,1273,56114,910158,1314120,8
23957,1273,56114,910150,1314128,9
23958,1273,56114,910015,1314128,10
23959,1273,56114,901015,1314128,11
23960,1273,50114,961015,1314128,12
23961,1273,51104,961015,1314128,13
23962,1273,51140,961015,1314128,14
23963,1273,511415,96100,1314128,15
