,col1,ans
21287,1023155749106813141211,23
21288,123155749106813141211,24
21289,1512305749106813141211,25
21290,1512395740106813141211,26
21291,1234567891011121314150,0
21292,1234567891011121314015,1
21293,1234567891001213141115,2
21294,1234560891071213141115,3
21295,1234568091071213141115,4
21296,1230568491071213141115,5
21297,1203568491071213141115,6
21298,1023568491071213141115,7
21299,1623508491071213141115,8
21300,1623580491071213141115,9
21301,1623584091071213141115,10
21302,1620584391071213141115,11
21303,1602584391071213141115,12
21304,1062584391071213141115,13
21305,162584391071213141115,14
21306,5162084391071213141115,15
21307,5162804391071213141115,16
21308,5162810439071213141115,17
21309,5162810439147121301115,18
21310,5162810439147121311015,19
21311,5162810439140121311715,20
21312,5162810439014121311715,21
21313,5162804391014121311715,22
21314,5162840391014121311715,23
21315,5162843091014121311715,24
21316,5162843129101401311715,25
21317,5162843129101415131170,26
21318,5162843129101415131107,27
21319,5162843129101415130117,28
21320,5162843129014151310117,29
21321,5162843129140151310117,30
21322,5162843129141501310117,31
21323,5162843129141571310110,32
21324,5162843129141571310011,33
21325,5162843129140713101511,34
21326,1234567891011121314150,0
21327,1234567891011121314015,1
21328,1234567891011121301415,2
21329,1234567891011120131415,3
21330,1234567801011129131415,4
21331,1234067851011129131415,5
21332,1234607851011129131415,6
21333,1234670851011129131415,7
21334,1234678051011129131415,8
21335,1230678451011129131415,9
21336,1203678451011129131415,10
21337,1023678451011129131415,11
21338,1723608451011129131415,12
21339,1723680451011129131415,13
21340,1723681145100129131415,14
21341,1723681145101412913015,15
21342,1723681145101412913150,16
21343,1723681145101409131512,17
21344,1723681105101449131512,18
21345,1720681135101449131512,19
21346,1702681135101449131512,20
21347,1072681135101449131512,21
21348,172681135101449131512,22
21349,6172081135101449131512,23
21350,6172801135101449131512,24
21351,6072811135101449131512,25
21352,672811135101449131512,26
21353,8672011135101449131512,27
21354,8672511130101449131512,28
21355,8672511139101440131512,29
21356,8672511139101441301512,30
21357,8672511139101441315012,31
21358,8672511139100413151412,32
21359,8672510391011413151412,33
21360,8672513091011413151412,34
21361,8672513491011013151412,35
21362,8672513491011121315140,36
21363,1234567891011121314150,0
21364,1234567891011013141512,1
21365,1234567091011813141512,2
21366,1234560791011813141512,3
21367,1234506791011813141512,4
21368,1034526791011813141512,5
21369,1304526791011813141512,6
21370,1364520791011813141512,7
21371,1364521179100813141512,8
21372,1364521179010813141512,9
21373,1364521179141081301512,10
21374,1364521179141081315012,11
21375,1364521179141081315120,12
21376,1364521179141001315128,13
21377,1364521179140101315128,14
21378,1364521179014101315128,15
21379,1364521170914101315128,16
21380,1364521171391410015128,17
21381,1364521171391410150128,18
21382,1364521171391410151208,19
21383,1364521171391410151280,20
21384,1364521171391401512810,21
21385,1364521171390141512810,22
21386,1364521171398141512010,23
21387,1364521171398141501210,24
21388,1364521171308141591210,25
21389,1364521171380141591210,26
21390,1364520713811141591210,27
21391,1364502713811141591210,28
21392,1364582713011141591210,29
21393,1364582701311141591210,30
21394,1364082751311141591210,31
21395,1364802751311141591210,32
21396,1064832751311141591210,33
21397,164832751311141591210,34
21398,1234567891011121314150,0
21399,1234567891011121314015,1
21400,1234567891001213141115,2
21401,1234567890101213141115,3
21402,1234567891410121301115,4
21403,1234567891410121311015,5
21404,1234567891401213111015,6
21405,1234567890141213111015,7
21406,1234507896141213111015,8
21407,1234057896141213111015,9
21408,1234957806141213111015,10
21409,1234957860141213111015,11
21410,1234907865141213111015,12
21411,1034927865141213111015,13
21412,134927865141213111015,14
21413,9134027865141213111015,15
21414,9134207865141213111015,16
21415,9034217865141213111015,17
21416,9304217865141213111015,18
21417,9340217865141213111015,19
21418,9348217065141213111015,20
21419,9348210765141213111015,21
21420,9348201765141213111015,22
21421,9348021765141213111015,23
21422,348921765141213111015,24
21423,3048921765141213111015,25
21424,3408921765141213111015,26
21425,3418920765141213111015,27
21426,3418921476501213111015,28
21427,3418921476512013111015,29
21428,3418921406512713111015,30
21429,3410921486512713111015,31
21430,3401921486512713111015,32
21431,3041921486512713111015,33
21432,3241901486512713111015,34
21433,1234567891011121314150,0
21434,1234567891011121314015,1
21435,1234567891001213141115,2
21436,1234560891071213141115,3
21437,1234506891071213141115,4
21438,1034526891071213141115,5
21439,1304526891071213141115,6
21440,1364520891071213141115,7
21441,1364502891071213141115,8
21442,1364510289071213141115,9
21443,1364510280971213141115,10
21444,1364510281397120141115,11
21445,1364510281397121401115,12
21446,1364510281307121491115,13
21447,1364510281370121491115,14
21448,1364510081372121491115,15
21449,1304510681372121491115,16
21450,1034510681372121491115,17
21451,1103450681372121491115,18
21452,1103456081372121491115,19
21453,1103456801372121491115,20
21454,1103056841372121491115,21
21455,1100356841372121491115,22
21456,1108356041372121491115,23
21457,1108356401372121491115,24
21458,1234567891011121314150,0
21459,1234567891011121314015,1
21460,1234567891011121301415,2
21461,1234567890111213101415,3
21462,1234567891101213101415,4
21463,1234567891114121310015,5
21464,1234567891114121310150,6
21465,1234567891114013101512,7
21466,1234567091114813101512,8
21467,1234560791114813101512,9
21468,1204563791114813101512,10
21469,1024563791114813101512,11
21470,1624503791114813101512,12
21471,1624053791114813101512,13
21472,624153791114813101512,14
21473,6024153791114813101512,15
21474,6204153791114813101512,16
21475,6234150791114813101512,17
21476,6234105791114813101512,18
21477,6234015791114813101512,19
21478,6234915701114813101512,20
21479,6234915711014813101512,21
21480,6234905711114813101512,22
21481,6034925711114813101512,23
21482,6304925711114813101512,24
21483,6354920711114813101512,25
21484,6354921471110813101512,26
21485,6354921471118013101512,27
21486,6354921401118713101512,28
21487,6350921441118713101512,29
21488,6305921441118713101512,30
21489,6314592041118713101512,31
21490,6314592401118713101512,32
21491,1234567891011121314150,0
21492,1234567891011121314015,1
21493,1234567891001213141115,2
21494,1234567891012013141115,3
21495,1234567091012813141115,4
21496,1234560791012813141115,5
21497,1234561279100813141115,6
21498,1234561279010813141115,7
21499,1234561279141081301115,8
21500,1234561279141081311015,9
21501,1234561279141081311150,10
21502,1234567891011121314150,0
21503,1234567891011013141512,1
21504,1234567891001113141512,2
21505,1234567891015111314012,3
21506,1234567891015111314120,4
21507,1234567891015013141211,5
21508,1234567891001513141211,6
21509,1234567890101513141211,7
21510,1234507896101513141211,8
21511,1034527896101513141211,9
21512,134527896101513141211,10
21513,5134027896101513141211,11
21514,5134207896101513141211,12
21515,5034217896101513141211,13
21516,5304217896101513141211,14
21517,5374210896101513141211,15
21518,5374218096101513141211,16
21519,5370218496101513141211,17
21520,5307218496101513141211,18
21521,1234567891011121314150,0
21522,1234567891011013141512,1
21523,1234567091011813141512,2
21524,1234560791011813141512,3
21525,1234506791011813141512,4
21526,1234056791011813141512,5
21527,1234956701011813141512,6
21528,1234956713101180141512,7
21529,1234956713101181401512,8
21530,1234956713011814101512,9
21531,1234906713511814101512,10
21532,1234960713511814101512,11
21533,1234961171350814101512,12
21534,1234961171358014101512,13
21535,1234961101358714101512,14
21536,1230961141358714101512,15
21537,1203961141358714101512,16
21538,1023961141358714101512,17
21539,123961141358714101512,18
21540,9123061141358714101512,19
21541,9123136114058714101512,20
21542,9123136114508714101512,21
21543,9123136114580714101512,22
21544,9123136045811714101512,23
21545,9103136245811714101512,24
21546,9013136245811714101512,25
21547,913136245811714101512,26
21548,1234567891011121314150,0
21549,1234567891011121314015,1
21550,1234567891001213141115,2
21551,1234560891071213141115,3
21552,1234506891071213141115,4
21553,1034526891071213141115,5
21554,134526891071213141115,6
21555,5134026891071213141115,7
21556,5134926801071213141115,8
21557,5134926810071213141115,9
21558,5134926810701213141115,10
21559,5134920810761213141115,11
21560,5134902810761213141115,12
21561,5034912810761213141115,13
21562,534912810761213141115,14
21563,9534012810761213141115,15
21564,9534102810761213141115,16
21565,1234567891011121314150,0
21566,1234567891011013141512,1
21567,1234567091011813141512,2
21568,1230567491011813141512,3
21569,1203567491011813141512,4
21570,1273560491011813141512,5
21571,1273564091011813141512,6
21572,1273564891011013141512,7
21573,1273564891001113141512,8
21574,1273564891015111314012,9
21575,1273564891015111301412,10
21576,1273564891015110131412,11
21577,1273564801015119131412,12
21578,1273064851015119131412,13
21579,1273604851015119131412,14
21580,1273640851015119131412,15
21581,1203647851015119131412,16
21582,1023647851015119131412,17
21583,1423607851015119131412,18
21584,1423610785015119131412,19
21585,1423610785150119131412,20
21586,1423610085157119131412,21
21587,1403610285157119131412,22
21588,1043610285157119131412,23
21589,1104360285157119131412,24
21590,1104306285157119131412,25
21591,1104356280157119131412,26
21592,1104356281507119131412,27
21593,1104356281513711901412,28
21594,1104356281513711091412,29
21595,1104356280137111591412,30
21596,1104306285137111591412,31
21597,104316285137111591412,32
21598,1004316285137111591412,33
21599,1040316285137111591412,34
21600,1234567891011121314150,0
21601,1234567891011121314015,1
21602,1234567891011121301415,2
21603,1234567890111213101415,3
21604,1234567809111213101415,4
21605,1234067859111213101415,5
21606,234167859111213101415,6
21607,2034167859111213101415,7
21608,2634107859111213101415,8
21609,2634017859111213101415,9
21610,2634517809111213101415,10
21611,2634517813911120101415,11
21612,2634517813911121001415,12
21613,2634517813011121091415,13
21614,2634517813110121091415,14
21615,2634517813111412109015,15
21616,2634517813111412100915,16
21617,2634517813111412010915,17
21618,2634517801114121310915,18
21619,2634517811014121310915,19
21620,2634517811140121310915,20
21621,2634510811147121310915,21
21622,2634518011147121310915,22
21623,2630518411147121310915,23
21624,2603518411147121310915,24
21625,2063518411147121310915,25
21626,263518411147121310915,26
21627,5263018411147121310915,27
21628,5263108411147121310915,28
21629,5063128411147121310915,29
21630,5603128411147121310915,30
21631,5683120411147121310915,31
21632,5683124011147121310915,32
21633,5683124121114701310915,33
21634,5683124121114071310915,34
21635,5683120121114471310915,35
21636,5603128121114471310915,36
21637,5630128121114471310915,37
21638,5631212801114471310915,38
21639,1234567891011121314150,0
21640,1234567891011013141512,1
21641,1234567091011813141512,2
21642,1234560791011813141512,3
21643,1234561179100813141512,4
21644,1234561179101581314012,5
21645,1234561179101581301412,6
21646,1234561179015813101412,7
21647,1234501179615813101412,8
21648,1234511079615813101412,9
21649,1204511379615813101412,10
21650,1240511379615813101412,11
21651,1247511309615813101412,12
21652,1247511039615813101412,13
21653,1247511153960813101412,14
21654,1247511153961481310012,15
21655,1247511153961481301012,16
21656,1247511153901481361012,17
21657,1247501539111481361012,18
21658,1047521539111481361012,19
21659,147521539111481361012,20
21660,5147021539111481361012,21
21661,5147201539111481361012,22
21662,5047211539111481361012,23
21663,547211539111481361012,24
21664,1234567891011121314150,0
21665,1234567891011121314015,1
21666,1234567891011121301415,2
21667,1234567890111213101415,3
21668,1234507896111213101415,4
21669,1034527896111213101415,5
21670,1304527896111213101415,6
21671,1374520896111213101415,7
21672,1374528096111213101415,8
21673,1370528496111213101415,9
21674,1307528496111213101415,10
21675,1037528496111213101415,11
21676,137528496111213101415,12
21677,5137028496111213101415,13
21678,5137928406111213101415,14
21679,5137928413611120101415,15
21680,5137928413611121001415,16
21681,5137928413611121014015,17
21682,5137928413601210141115,18
21683,5137920413681210141115,19
21684,5137924013681210141115,20
21685,5137924121368010141115,21
21686,5137924121360810141115,22
21687,5137924121306810141115,23
21688,5137924121314681001115,24
21689,5137924121314681011015,25
21690,5137924121314681011150,26
21691,5137924121314601011158,27
21692,5137924121314061011158,28
21693,5137920121314461011158,29
21694,5107923121314461011158,30
21695,5017923121314461011158,31
21696,5217903121314461011158,32
21697,5217914312130461011158,33
21698,5217914312013461011158,34
21699,5217014312913461011158,35
21700,5217140312913461011158,36
21701,5217143012913461011158,37
21702,5217143120913461011158,38
21703,1234567891011121314150,0
21704,1234567891011013141512,1
21705,1234567891001113141512,2
21706,1234567891015111314012,3
21707,1234567891015111301412,4
21708,1234567890151113101412,5
21709,1234567891501113101412,6
21710,1234567891514111310012,7
21711,1234567891514111310120,8
21712,1234567891514013101211,9
21713,1234567891501413101211,10
21714,1234567890151413101211,11
21715,1234507896151413101211,12
21716,1234057896151413101211,13
21717,234157896151413101211,14
21718,2034157896151413101211,15
21719,2304157896151413101211,16
21720,2374150896151413101211,17
21721,2374105896151413101211,18
21722,2074135896151413101211,19
21723,2704135896151413101211,20
21724,2754130896151413101211,21
21725,2754131589601413101211,22
21726,2754131589612141310011,23
21727,2754131589612141301011,24
21728,2754131589012141361011,25
21729,2754101589312141361011,26
21730,2754011589312141361011,27
21731,2754911580312141361011,28
21732,1234567891011121314150,0
21733,1234567891011013141512,1
21734,1234567091011813141512,2
21735,1230567491011813141512,3
21736,1203567491011813141512,4
21737,1023567491011813141512,5
21738,1623507491011813141512,6
21739,1623510749011813141512,7
21740,1623510740911813141512,8
21741,1234567891011121314150,0
21742,1234567891011013141512,1
21743,1234567091011813141512,2
21744,1234560791011813141512,3
21745,1234561179100813141512,4
21746,1234561179010813141512,5
21747,1234561179141081301512,6
21748,1234561179141081315012,7
21749,1234561179140813151012,8
21750,1234561179014813151012,9
21751,1234501179614813151012,10
21752,1234511079614813151012,11
21753,1234511147960813151012,12
21754,1234511147906813151012,13
21755,1234511147096813151012,14
21756,1234011147596813151012,15
21757,234111147596813151012,16
21758,2034111147596813151012,17
21759,2304111147596813151012,18
21760,2314411107596813151012,19
21761,2314411170596813151012,20
21762,2314011174596813151012,21
21763,2301411174596813151012,22
21764,2371411104596813151012,23
21765,2371410114596813151012,24
21766,2371401114596813151012,25
21767,2371451114096813151012,26
21768,2371451114906813151012,27
21769,2371450114916813151012,28
21770,2371451104916813151012,29
21771,2371451164910813151012,30
21772,1234567891011121314150,0
21773,1234567891011121314015,1
21774,1234567891001213141115,2
21775,1234560891071213141115,3
21776,1234568091071213141115,4
21777,1230568491071213141115,5
21778,1203568491071213141115,6
21779,1283560491071213141115,7
21780,1283564091071213141115,8
21781,1283564129107013141115,9
21782,1283564129107151314110,10
21783,1283564129107151314011,11
21784,1283564129100151314711,12
21785,1283560129104151314711,13
21786,1283561209104151314711,14
21787,1283561215910401314711,15
21788,1283561215910041314711,16
21789,1283561215901041314711,17
21790,1283561215914104130711,18
21791,1283561215914104013711,19
21792,1283561215014104913711,20
21793,1283561215140104913711,21
21794,1283501215146104913711,22
21795,1283512015146104913711,23
21796,1203512815146104913711,24
21797,1234567891011121314150,0
21798,1234567891011121314015,1
21799,1234567891001213141115,2
21800,1234567890101213141115,3
21801,1234567809101213141115,4
21802,1234067859101213141115,5
21803,1234607859101213141115,6
21804,1234670859101213141115,7
21805,1234671085901213141115,8
21806,1234671085912013141115,9
21807,1234671085912151314110,10
21808,1234671085912151314011,11
21809,1234671085912151301411,12
21810,1234671085912150131411,13
21811,1234671080912155131411,14
21812,1234671089012155131411,15
21813,1234671089131215501411,16
21814,1234671089131215514011,17
21815,1234671089130155141211,18
21816,1234670891310155141211,19
21817,1234678091310155141211,20
21818,1230678491310155141211,21
21819,1203678491310155141211,22
21820,1234567891011121314150,0
21821,1234567891011013141512,1
21822,1234567891001113141512,2
21823,1234560891071113141512,3
21824,1204563891071113141512,4
21825,1024563891071113141512,5
21826,1624503891071113141512,6
21827,1624510389071113141512,7
21828,1624510389701113141512,8
21829,1624510089731113141512,9
21830,1624510809731113141512,10
21831,1624510811973013141512,11
21832,1624510811973121314150,12
21833,1624510811973121314015,13
21834,1624510811970121314315,14
21835,1624510011978121314315,15
21836,1624510110978121314315,16
21837,1624510111297801314315,17
21838,1624510111297815131430,18
21839,1624510111297815131403,19
21840,1624510111297815130143,20
21841,1624510111297815013143,21
21842,1624510111207815913143,22
21843,1624010111257815913143,23
21844,1624100111257815913143,24
21845,1624107111250815913143,25
21846,1624107111205815913143,26
21847,1234567891011121314150,0
21848,1234567891011121314015,1
21849,1234567891001213141115,2
21850,1234567890101213141115,3
21851,1234567809101213141115,4
21852,1234067859101213141115,5
21853,234167859101213141115,6
21854,2034167859101213141115,7
21855,2304167859101213141115,8
21856,2340167859101213141115,9
21857,2348167059101213141115,10
21858,2348167125910013141115,11
21859,2348167125901013141115,12
21860,2348167125911101314015,13
21861,2348167125911101314150,14
21862,2348167125911013141510,15
21863,2348167059111213141510,16
21864,2348160759111213141510,17
21865,2308164759111213141510,18
21866,2038164759111213141510,19
21867,2638104759111213141510,20
21868,2638140759111213141510,21
21869,2638141175901213141510,22
21870,2638141175915121314010,23
21871,2638141175915121301410,24
21872,1234567891011121314150,0
21873,1234567891011121314015,1
21874,1234567891001213141115,2
21875,1234560891071213141115,3
21876,1234506891071213141115,4
21877,1234510689071213141115,5
21878,1234510689147121301115,6
21879,1234510689147121311015,7
21880,1234510689147121311150,8
21881,1234510689147013111512,9
21882,1234510689140713111512,10
21883,1234510689141571311012,11
21884,1234510689141571301112,12
21885,1234510689015713141112,13
21886,1234510680915713141112,14
21887,1234010685915713141112,15
21888,1234100685915713141112,16
21889,1034102685915713141112,17
21890,134102685915713141112,18
21891,1013402685915713141112,19
21892,1013452680915713141112,20
21893,1013452689015713141112,21
21894,1013452689150713141112,22
21895,1013452689157013141112,23
21896,1013452689157121314110,24
21897,1234567891011121314150,0
21898,1234567891011121314015,1
21899,1234567891011121301415,2
21900,1234567891011120131415,3
21901,1234567801011129131415,4
21902,1234067851011129131415,5
21903,234167851011129131415,6
21904,2034167851011129131415,7
21905,2304167851011129131415,8
21906,2374160851011129131415,9
21907,2374161185100129131415,10
21908,2374161185101209131415,11
21909,2374161105101289131415,12
21910,2370161145101289131415,13
21911,2307161145101289131415,14
21912,2311716045101289131415,15
21913,2311710645101289131415,16
21914,2311711064501289131415,17
21915,2311711064513128901415,18
21916,2311711064513128914015,19
21917,2311711064513089141215,20
21918,2311711004513689141215,21
21919,2311711040513689141215,22
21920,2311711048513609141215,23
21921,2311711048513615914120,24
21922,2311711048513615914012,25
21923,2311711048513015914612,26
21924,2311711008513415914612,27
21925,2311710108513415914612,28
21926,2311711310850415914612,29
21927,2311711310854015914612,30
21928,2311711308541015914612,31
21929,2307113118541015914612,32
21930,1234567891011121314150,0
21931,1234567891011013141512,1
21932,1234567091011813141512,2
21933,1230567491011813141512,3
21934,1203567491011813141512,4
21935,1023567491011813141512,5
21936,123567491011813141512,6
21937,5123067491011813141512,7
21938,5123607491011813141512,8
21939,5123610749011813141512,9
21940,5123610740911813141512,10
21941,5123010746911813141512,11
21942,5123100746911813141512,12
21943,5023101746911813141512,13
21944,5203101746911813141512,14
21945,5273101046911813141512,15
21946,5273100146911813141512,16
21947,5073102146911813141512,17
21948,5703102146911813141512,18
21949,5730102146911813141512,19
21950,5734102106911813141512,20
21951,5734102016911813141512,21
21952,5734102111690813141512,22
21953,5734102111609813141512,23
21954,5734100111629813141512,24
21955,1234567891011121314150,0
21956,1234567891011121314015,1
21957,1234567891001213141115,2
21958,1234560891071213141115,3
21959,1204563891071213141115,4
21960,1024563891071213141115,5
21961,1624503891071213141115,6
21962,1624510389071213141115,7
21963,1624510380971213141115,8
21964,1624510381397120141115,9
21965,1624510381397121401115,10
21966,1624510381397121411015,11
21967,1624510381390121411715,12
21968,1624510381309121411715,13
21969,1624510380139121411715,14
21970,1624010385139121411715,15
21971,624110385139121411715,16
21972,6024110385139121411715,17
21973,6204110385139121411715,18
21974,6240110385139121411715,19
21975,6248110305139121411715,20
21976,6248110035139121411715,21
21977,6248110935130121411715,22
21978,6248110935131201411715,23
21979,6248110935131215141170,24
21980,6248110935131215141107,25
21981,6248110935131215140117,26
21982,1234567891011121314150,0
21983,1234567891011121314015,1
21984,1234567891001213141115,2
21985,1234567890101213141115,3
21986,1234567809101213141115,4
21987,1234067859101213141115,5
21988,1234607859101213141115,6
21989,1234697850101213141115,7
21990,1234697851001213141115,8
21991,1234690851071213141115,9
21992,1234609851071213141115,10
21993,1034629851071213141115,11
21994,1304629851071213141115,12
21995,1394620851071213141115,13
21996,1394627851001213141115,14
21997,1394627851012013141115,15
21998,1394627851012151314110,16
21999,1394627851012151314011,17
22000,1394627851001513141211,18
22001,1394627850101513141211,19
22002,1394627851410151301211,20
22003,1234567891011121314150,0
22004,1234567891011121314015,1
22005,1234567891001213141115,2
22006,1234560891071213141115,3
22007,1234506891071213141115,4
22008,1034526891071213141115,5
22009,1304526891071213141115,6
22010,1364520891071213141115,7
22011,1364502891071213141115,8
22012,1364510289071213141115,9
22013,1364510289701213141115,10
22014,1364510289712013141115,11
22015,1364510209712813141115,12
22016,1364510029712813141115,13
22017,1304510629712813141115,14
22018,1034510629712813141115,15
22019,134510629712813141115,16
22020,5134010629712813141115,17
22021,5134910620712813141115,18
22022,5134910621371280141115,19
22023,5134910621371281401115,20
22024,5134910621371281411015,21
22025,5134910621371281411150,22
22026,1234567891011121314150,0
22027,1234567891011121314015,1
22028,1234567891001213141115,2
22029,1234560891071213141115,3
22030,1234506891071213141115,4
22031,1034526891071213141115,5
22032,1304526891071213141115,6
22033,1364520891071213141115,7
22034,1364528091071213141115,8
22035,1360528491071213141115,9
22036,1306528491071213141115,10
22037,1386520491071213141115,11
22038,1386502491071213141115,12
22039,1386052491071213141115,13
22040,386152491071213141115,14
22041,3086152491071213141115,15
22042,3806152491071213141115,16
22043,3826150491071213141115,17
22044,3826105491071213141115,18
22045,3826110549071213141115,19
22046,3826110549701213141115,20
22047,3826110049751213141115,21
22048,3806110249751213141115,22
22049,3086110249751213141115,23
22050,3108610249751213141115,24
22051,1234567891011121314150,0
22052,1234567891011121314015,1
22053,1234567891011121301415,2
22054,1234567890111213101415,3
22055,1234567891101213101415,4
22056,1234567891114121310015,5
22057,1234567891114121301015,6
22058,1234567891114120131015,7
22059,1234567801114129131015,8
22060,1234567811014129131015,9
22061,1234567811131412901015,10
22062,1234567811131412091015,11
22063,1234567801314121191015,12
22064,1234067851314121191015,13
22065,1234607851314121191015,14
22066,1034627851314121191015,15
22067,134627851314121191015,16
22068,6134027851314121191015,17
22069,6134207851314121191015,18
22070,6134213785014121191015,19
22071,6134213785140121191015,20
22072,6134213785141012119015,21
22073,6134213785141012110915,22
22074,1234567891011121314150,0
22075,1234567891011121314015,1
22076,1234567891011121301415,2
22077,1234567890111213101415,3
22078,1234567809111213101415,4
22079,1234067859111213101415,5
22080,234167859111213101415,6
22081,2034167859111213101415,7
22082,2634107859111213101415,8
22083,2634017859111213101415,9
22084,2634517809111213101415,10
22085,2634517890111213101415,11
22086,2634507891111213101415,12
22087,2634570891111213101415,13
22088,2634571189101213101415,14
22089,2634571189114121310015,15
22090,2634571189114121301015,16
22091,2634571189014121311015,17
22092,2634571189140121311015,18
22093,2634571189141201311015,19
22094,2634571189141215131100,20
22095,2634571189141215131010,21
22096,2634571189140151311210,22
22097,2634570891411151311210,23
22098,2634507891411151311210,24
22099,2634057891411151311210,25
22100,2634957801411151311210,26
22101,2634957813141115011210,27
22102,2634957813141115101210,28
22103,2634957813141115112010,29
22104,2634957813140151121110,30
22105,2634950813147151121110,31
22106,2634958013147151121110,32
22107,2630958413147151121110,33
22108,2603958413147151121110,34
22109,2063958413147151121110,35
22110,2563908413147151121110,36
22111,2563098413147151121110,37
22112,563298413147151121110,38
22113,5063298413147151121110,39
22114,5963208413147151121110,40
22115,5963214841307151121110,41
22116,5963214841370151121110,42
22117,1234567891011121314150,0
22118,1234567891011121314015,1
22119,1234567891011121301415,2
22120,1234567890111213101415,3
22121,1234567891101213101415,4
22122,1234560891171213101415,5
22123,1204563891171213101415,6
22124,1024563891171213101415,7
22125,1624503891171213101415,8
22126,1624511389071213101415,9
22127,1624511389701213101415,10
22128,1624511089731213101415,11
22129,1624501189731213101415,12
22130,1624571189031213101415,13
22131,1624571189103121301415,14
22132,1624571189103121314015,15
22133,1624571189100121314315,16
22134,1624571189101201314315,17
22135,1624571189101215131430,18
22136,1624571189101215131403,19
22137,1624571189100151314123,20
22138,1624571189010151314123,21
22139,1624501189710151314123,22
22140,1624051189710151314123,23
22141,624151189710151314123,24
22142,6024151189710151314123,25
22143,6524101189710151314123,26
22144,6524011189710151314123,27
22145,6524911180710151314123,28
22146,6524911181371015014123,29
22147,6524911181371015140123,30
22148,6524911181371015141203,31
22149,6524911181370151412103,32
22150,1234567891011121314150,0
22151,1234567891011121314015,1
22152,1234567891011121301415,2
22153,1234567890111213101415,3
22154,1234507896111213101415,4
22155,1234057896111213101415,5
22156,1234957806111213101415,6
22157,1234957860111213101415,7
22158,1234907865111213101415,8
22159,1234970865111213101415,9
22160,1234971186501213101415,10
22161,1234971186051213101415,11
22162,1234971186105121301415,12
22163,1234971186105121314015,13
22164,1234971186100121314515,14
22165,1234971186010121314515,15
22166,1234971180610121314515,16
22167,1234971181361012014515,17
22168,1234971181361012140515,18
22169,1234971181301012146515,19
22170,1234901181371012146515,20
22171,1234567891011121314150,0
22172,1234567891011121314015,1
22173,1234567891001213141115,2
22174,1234567891012013141115,3
22175,1234567091012813141115,4
22176,1230567491012813141115,5
22177,1203567491012813141115,6
22178,1273560491012813141115,7
22179,1273561249100813141115,8
22180,1273561249010813141115,9
22181,1273501249610813141115,10
22182,1273512049610813141115,11
22183,1273512409610813141115,12
22184,1273512489610013141115,13
22185,1273512489610151314110,14
22186,1273512489610151314011,15
22187,1273512489610151301411,16
22188,1273512489010151361411,17
22189,1273504891210151361411,18
22190,1273054891210151361411,19
22191,1273954801210151361411,20
22192,1273954812010151361411,21
22193,1273904812510151361411,22
22194,1273940812510151361411,23
22195,1273941081250151361411,24
22196,1273941081251415136011,25
22197,1273941081251415130611,26
22198,1273941081201415135611,27
22199,1273901081241415135611,28
22200,1234567891011121314150,0
22201,1234567891011013141512,1
22202,1234567891001113141512,2
22203,1234560891071113141512,3
22204,1234568091071113141512,4
22205,1234568119107013141512,5
22206,1234568119100713141512,6
22207,1234568119010713141512,7
22208,1234568119141071301512,8
22209,1234568119141071315012,9
22210,1234568119141071315120,10
22211,1234568119141001315127,11
22212,1234568119140101315127,12
22213,1234568119014101315127,13
22214,1234568110914101315127,14
22215,1234068115914101315127,15
22216,234168115914101315127,16
22217,2034168115914101315127,17
22218,2634108115914101315127,18
22219,2634198115014101315127,19
22220,2634198110514101315127,20
22221,2634098111514101315127,21
22222,2634908111514101315127,22
22223,2634958111014101315127,23
22224,2634958111151410130127,24
22225,2634958111151410131207,25
22226,2634958111151410131270,26
22227,2634958111151401312710,27
22228,2634958011514111312710,28
22229,2634950811514111312710,29
22230,2634905811514111312710,30
22231,1234567891011121314150,0
22232,1234567891011013141512,1
22233,1234567091011813141512,2
22234,1234560791011813141512,3
22235,1234561179100813141512,4
22236,1234561179101581314012,5
22237,1234561179101581301412,6
22238,1234561179015813101412,7
22239,1234561170915813101412,8
22240,1234561171391580101412,9
22241,1234561171391581001412,10
22242,1234561171301581091412,11
22243,1234561170131581091412,12
22244,1234061175131581091412,13
22245,1234601175131581091412,14
22246,1234613117501581091412,15
22247,1234613117515081091412,16
22248,1234613117515801091412,17
22249,1234613117515812109140,18
22250,1234613117515812109014,19
22251,1234613117515012109814,20
22252,1234613075151112109814,21
22253,1204613375151112109814,22
22254,1024613375151112109814,23
22255,1132460375151112109814,24
22256,1132406375151112109814,25
22257,1132456370151112109814,26
22258,1132456371015111209814,27
22259,1132456371015111290814,28
22260,1234567891011121314150,0
22261,1234567891011121314015,1
22262,1234567891011121301415,2
22263,1234567890111213101415,3
22264,1234567809111213101415,4
22265,1234567813911120101415,5
22266,1234567813911121001415,6
22267,1234567813011121091415,7
22268,1234567813110121091415,8
22269,1234567813111201091415,9
22270,1234567813111215109140,10
22271,1234567813111215109014,11
22272,1234567813111215100914,12
22273,1234567813111215010914,13
22274,1234567801112151310914,14
22275,1234567811012151310914,15
22276,1234567811120151310914,16
22277,1234560811127151310914,17
22278,1234506811127151310914,18
22279,1034526811127151310914,19
22280,1304526811127151310914,20
22281,1364520811127151310914,21
22282,1364528011127151310914,22
22283,1360528411127151310914,23
22284,1306528411127151310914,24
22285,1234567891011121314150,0
22286,1234567891011121314015,1
22287,1234567891001213141115,2
