col1,ans
235140786,7
235104786,8
235014786,9
35214786,10
305214786,11
350214786,12
354210786,13
354201786,14
354281706,15
354281076,16
354081276,17
354801276,18
304851276,19
340851276,20
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123746580,6
123740586,7
123704586,8
123074586,9
123574086,10
123574806,11
123504876,12
103524876,13
13524876,14
513024876,15
513824076,16
513824706,17
513824760,18
513820764,19
513802764,20
503812764,21
530812764,22
532810764,23
532801764,24
532861704,25
532861740,26
532860741,27
530862741,28
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
123750846,7
123756840,8
123756804,9
123706854,10
103726854,11
13726854,12
713026854,13
713826054,14
713826504,15
713806524,16
703816524,17
73816524,18
873016524,19
873516024,20
873516204,21
873506214,22
873560214,23
870563214,24
807563214,25
867503214,26
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243016758,7
243716058,8
243716508,9
243706518,10
203746518,11
23746518,12
723046518,13
723406518,14
703426518,15
730426518,16
736420518,17
736428510,18
736428501,19
736408521,20
736480521,21
730486521,22
703486521,23
783406521,24
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162453708,7
162453780,8
162450783,9
160452783,10
106452783,11
16452783,12
416052783,13
416502783,14
416582703,15
416582073,16
416082573,17
416802573,18
406812573,19
460812573,20
462810573,21
462813570,22
462813507,23
462813057,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413725860,8
413720865,9
413702865,10
413762805,11
413762850,12
413760852,13
410763852,14
401763852,15
461703852,16
461073852,17
61473852,18
601473852,19
671403852,20
671043852,21
671843052,22
671843502,23
671843520,24
671840523,25
671804523,26
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
120483765,6
102483765,7
182403765,8
182463705,9
182463750,10
182460753,11
182406753,12
182046753,13
82146753,14
802146753,15
842106753,16
842156703,17
842156073,18
842056173,19
842506173,20
842560173,21
842563170,22
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
412530786,7
410532786,8
401532786,9
431502786,10
431520786,11
431526780,12
431526708,13
431506728,14
431560728,15
430561728,16
403561728,17
43561728,18
543061728,19
543761028,20
543761208,21
543701268,22
503741268,23
530741268,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136502478,8
136572408,9
136572480,10
136570482,11
130576482,12
103576482,13
173506482,14
173586402,15
173586042,16
173086542,17
73186542,18
703186542,19
783106542,20
783160542,21
783162540,22
783162504,23
783162054,24
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
103725846,7
13725846,8
713025846,9
713825046,10
713825406,11
713805426,12
703815426,13
73815426,14
873015426,15
873415026,16
873415206,17
873405216,18
873450216,19
873456210,20
873456201,21
873406251,22
803476251,23
830476251,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243160758,7
243168750,8
243168705,9
243168075,10
243068175,11
43268175,12
403268175,13
463208175,14
463280175,15
463285170,16
463285107,17
463285017,18
463085217,19
63485217,20
603485217,21
683405217,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
130726548,8
136720548,9
136728540,10
136728504,11
136708524,12
106738524,13
16738524,14
716038524,15
716538024,16
716538204,17
716508234,18
706518234,19
760518234,20
768510234,21
768514230,22
768514203,23
768504213,24
768054213,25
68754213,26
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
152436780,6
152436708,7
152406738,8
152046738,9
152746038,10
152746308,11
152706348,12
152076348,13
52176348,14
502176348,15
520176348,16
526170348,17
526178340,18
526178304,19
526108374,20
526180374,21
526184370,22
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
243105786,6
243015786,7
243715086,8
243715806,9
243715860,10
243710865,11
243701865,12
243761805,13
243761085,14
243061785,15
243601785,16
243681705,17
243681075,18
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135406728,8
135046728,9
35146728,10
305146728,11
350146728,12
356140728,13
356148720,14
356148702,15
356148072,16
356048172,17
56348172,18
506348172,19
546308172,20
546378102,21
546378012,22
546078312,23
46578312,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243016758,7
243716058,8
243716508,9
243706518,10
203746518,11
230746518,12
236740518,13
236748510,14
236748501,15
236708541,16
206738541,17
26738541,18
726038541,19
726308541,20
726380541,21
720386541,22
702386541,23
782306541,24
782346501,25
782346051,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
123608547,10
123680547,11
120683547,12
102683547,13
12683547,14
612083547,15
612803547,16
602813547,17
620813547,18
623810547,19
623801547,20
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
152468703,9
152468730,10
152460738,11
150462738,12
105462738,13
165402738,14
165420738,15
165428730,16
165428703,17
165408723,18
165048723,19
165748023,20
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
123507486,8
123587406,9
123587046,10
123087546,11
123807546,12
103827546,13
13827546,14
813027546,15
813207546,16
813270546,17
813276540,18
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135482706,7
135482076,8
135082476,9
35182476,10
305182476,11
385102476,12
385172406,13
385172460,14
385170462,15
385107462,16
385017462,17
385417062,18
385417602,19
385407612,20
385047612,21
85347612,22
805347612,23
850347612,24
857340612,25
857342610,26
857342601,27
857342061,28
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
130726548,8
136720548,9
136702548,10
136072548,11
36172548,12
306172548,13
376102548,14
376012548,15
376512048,16
376512408,17
376512480,18
376510482,19
376501482,20
376581402,21
376581042,22
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236154708,9
236154780,10
236150784,11
236105784,12
236185704,13
236185074,14
236085174,15
236805174,16
206835174,17
26835174,18
826035174,19
826305174,20
826350174,21
826354170,22
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
230156478,6
236150478,7
236158470,8
236158407,9
236158047,10
236058147,11
236508147,12
236580147,13
236587140,14
236587104,15
236587014,16
236087514,17
236807514,18
236870514,19
236874510,20
236874501,21
236804571,22
206834571,23
26834571,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
152436780,6
152436708,7
152406738,8
152460738,9
150462738,10
105462738,11
15462738,12
415062738,13
415762038,14
415762308,15
415702368,16
405712368,17
450712368,18
452710368,19
452701368,20
452071368,21
52471368,22
502471368,23
572401368,24
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
105432786,7
15432786,8
415032786,9
415302786,10
415382706,11
415382760,12
415380762,13
410385762,14
401385762,15
481305762,16
481365702,17
481365072,18
481065372,19
481605372,20
481650372,21
480651372,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
542103786,8
542183706,9
542183760,10
542180763,11
540182763,12
504182763,13
584102763,14
584162703,15
584162730,16
584160732,17
584106732,18
504186732,19
54186732,20
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136428075,8
136028475,9
36128475,10
306128475,11
360128475,12
368120475,13
368102475,14
368172405,15
368172045,16
368072145,17
368702145,18
368742105,19
368742150,20
368740152,21
368704152,22
308764152,23
380764152,24
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
243105786,6
243015786,7
243715086,8
243715806,9
243705816,10
243750816,11
243756810,12
243756801,13
243706851,14
203746851,15
23746851,16
723046851,17
723406851,18
703426851,19
730426851,20
736420851,21
736402851,22
706432851,23
76432851,24
476032851,25
476302851,26
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135426078,8
135026478,9
135206478,10
135260478,11
135268470,12
135268407,13
135208467,14
105238467,15
150238467,16
158230467,17
158237460,18
158237406,19
158207436,20
158027436,21
158427036,22
158427306,23
158407326,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413285706,7
413285076,8
413085276,9
13485276,10
103485276,11
130485276,12
135480276,13
135486270,14
135486207,15
135406287,16
135460287,17
135467280,18
135467208,19
135407268,20
135047268,21
35147268,22
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123468075,6
123068475,7
123608475,8
103628475,9
130628475,10
138620475,11
138625470,12
138625407,13
138605427,14
138065427,15
138465027,16
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
130726548,8
136720548,9
136702548,10
106732548,11
16732548,12
716032548,13
716302548,14
706312548,15
760312548,16
762310548,17
762318540,18
762318504,19
762318054,20
762018354,21
762108354,22
762180354,23
762184350,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236154708,9
236154780,10
236150784,11
236105784,12
236015784,13
36215784,14
306215784,15
316205784,16
316250784,17
310256784,18
301256784,19
31256784,20
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
230156478,6
236150478,7
236105478,8
236175408,9
236175480,10
236170485,11
236107485,12
236187405,13
236187045,14
236087145,15
36287145,16
306287145,17
386207145,18
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152073846,9
52173846,10
502173846,11
572103846,12
572130846,13
572136840,14
572136804,15
572136084,16
572036184,17
572306184,18
572360184,19
570362184,20
507362184,21
567302184,22
567382104,23
567382014,24
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
120483765,6
102483765,7
12483765,8
412083765,9
412803765,10
412863705,11
412863075,12
412063875,13
412603875,14
402613875,15
420613875,16
423610875,17
423615870,18
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136042758,7
136742058,8
136742508,9
136742580,10
136740582,11
130746582,12
103746582,13
143706582,14
143076582,15
43176582,16
403176582,17
473106582,18
473186502,19
473186520,20
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
520143786,8
523140786,9
523104786,10
523184706,11
523184076,12
523084176,13
523804176,14
523874106,15
523874160,16
523870164,17
523807164,18
503827164,19
530827164,20
537820164,21
537802164,22
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243160758,7
243168750,8
243168705,9
243168075,10
243068175,11
243608175,12
243680175,13
243685170,14
243685107,15
243685017,16
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135482706,7
135482760,8
135480762,9
130485762,10
103485762,11
183405762,12
183045762,13
83145762,14
803145762,15
830145762,16
835140762,17
835104762,18
835164702,19
835164720,20
835160724,21
835106724,22
805136724,23
850136724,24
856130724,25
856103724,26
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136042758,7
136742058,8
136742508,9
136742580,10
136740582,11
136704582,12
136784502,13
136784052,14
136084752,15
136804752,16
106834752,17
160834752,18
164830752,19
164803752,20
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135042786,7
35142786,8
305142786,9
345102786,10
345012786,11
345712086,12
345712806,13
345702816,14
345720816,15
345726810,16
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253016478,7
53216478,8
503216478,9
530216478,10
536210478,11
536201478,12
506231478,13
56231478,14
256031478,15
256301478,16
256371408,17
256371048,18
256071348,19
56271348,20
506271348,21
560271348,22
561270348,23
561207348,24
561247308,25
561247380,26
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
136048725,9
136748025,10
136748205,11
136708245,12
136780245,13
136785240,14
136785204,15
136785024,16
136085724,17
136805724,18
106835724,19
160835724,20
165830724,21
165803724,22
165823704,23
165823074,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513426078,8
513426708,9
513406728,10
503416728,11
53416728,12
453016728,13
453106728,14
453160728,15
453168720,16
453168702,17
453168072,18
453068172,19
453608172,20
403658172,21
43658172,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483076,6
152083476,7
52183476,8
502183476,9
520183476,10
523180476,11
523186470,12
523186407,13
523106487,14
523160487,15
520163487,16
502163487,17
562103487,18
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123468075,6
123068475,7
123608475,8
123680475,9
120683475,10
102683475,11
182603475,12
182630475,13
182635470,14
182635407,15
182605437,16
182065437,17
182465037,18
182465307,19
182405367,20
182045367,21
82145367,22
802145367,23
820145367,24
825140367,25
825104367,26
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
103428765,7
13428765,8
413028765,9
413728065,10
413728605,11
413728650,12
413720658,13
413702658,14
403712658,15
43712658,16
743012658,17
743612058,18
743612508,19
743602518,20
703642518,21
73642518,22
673042518,23
673402518,24
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
103428765,7
13428765,8
413028765,9
413728065,10
413728605,11
413708625,12
403718625,13
430718625,14
438710625,15
438701625,16
408731625,17
48731625,18
748031625,19
748301625,20
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
402513786,7
420513786,8
423510786,9
423501786,10
403521786,11
43521786,12
543021786,13
543201786,14
543281706,15
543281076,16
543081276,17
543801276,18
503841276,19
53841276,20
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135482706,7
135482760,8
135480762,9
130485762,10
103485762,11
183405762,12
183045762,13
83145762,14
803145762,15
843105762,16
843165702,17
843165072,18
843065172,19
843605172,20
843650172,21
840653172,22
804653172,23
854603172,24
854673102,25
854673120,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576048,6
123076548,7
23176548,8
203176548,9
273106548,10
273016548,11
273516048,12
273516408,13
273516480,14
273510486,15
273501486,16
203571486,17
230571486,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136502478,8
106532478,9
16532478,10
516032478,11
516302478,12
506312478,13
560312478,14
562310478,15
562301478,16
562031478,17
62531478,18
602531478,19
632501478,20
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
412583706,7
412583076,8
412083576,9
412803576,10
412830576,11
410832576,12
401832576,13
41832576,14
841032576,15
841302576,16
841372506,17
841372056,18
841072356,19
841702356,20
801742356,21
810742356,22
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
136480725,9
130486725,10
103486725,11
13486725,12
413086725,13
413806725,14
403816725,15
430816725,16
436810725,17
436801725,18
406831725,19
46831725,20
846031725,21
846301725,22
846321705,23
846321075,24
846021375,25
846201375,26
806241375,27
860241375,28
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
152048763,9
152748063,10
152748603,11
152708643,12
102758643,13
12758643,14
712058643,15
712508643,16
712580643,17
710582643,18
701582643,19
781502643,20
781052643,21
81752643,22
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123468075,6
123068475,7
123608475,8
123680475,9
120683475,10
102683475,11
12683475,12
612083475,13
612803475,14
612830475,15
610832475,16
601832475,17
631802475,18
631872405,19
631872045,20
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413705826,8
403715826,9
430715826,10
435710826,11
435701826,12
405731826,13
45731826,14
745031826,15
745831026,16
745831206,17
745801236,18
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236154708,9
236154078,10
236054178,11
36254178,12
306254178,13
356204178,14
356274108,15
356274180,16
356270184,17
356207184,18
306257184,19
360257184,20
367250184,21
367205184,22
367025184,23
67325184,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
152436780,6
152436708,7
152406738,8
152046738,9
152746038,10
152746308,11
152706348,12
152760348,13
150762348,14
105762348,15
15762348,16
715062348,17
715602348,18
715620348,19
710625348,20
701625348,21
71625348,22
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413260758,7
410263758,8
401263758,9
461203758,10
461253708,11
461253078,12
461053278,13
61453278,14
601453278,15
610453278,16
613450278,17
613405278,18
603415278,19
630415278,20
635410278,21
635401278,22
635471208,23
635471280,24
635470281,25
630475281,26
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413726058,6
413726508,7
413726580,8
413720586,9
413702586,10
403712586,11
430712586,12
432710586,13
432701586,14
432781506,15
432781056,16
432081756,17
32481756,18
302481756,19
382401756,20
382451706,21
382451760,22
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162453708,7
162453780,8
162450783,9
162405783,10
162045783,11
162745083,12
162745803,13
162745830,14
162740835,15
162704835,16
162734805,17
162734085,18
162034785,19
162304785,20
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
713260548,11
710263548,12
701263548,13
761203548,14
761230548,15
761238540,16
761238504,17
761238054,18
761038254,19
61738254,20
601738254,21
631708254,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123746580,6
123740586,7
123704586,8
123074586,9
123574086,10
123574806,11
123574860,12
123570864,13
123507864,14
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235146780,8
235146708,9
235106748,10
205136748,11
250136748,12
256130748,13
256138740,14
256138704,15
256138074,16
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162430758,7
162438750,8
162438705,9
162408735,10
162048735,11
62148735,12
602148735,13
620148735,14
628140735,15
628104735,16
628014735,17
628714035,18
628714305,19
628714350,20
628710354,21
628701354,22
608721354,23
68721354,24
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
12463758,6
412063758,7
412763058,8
412763508,9
412703568,10
412730568,11
410732568,12
401732568,13
41732568,14
741032568,15
741532068,16
741532608,17
741532680,18
741530682,19
740531682,20
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413725860,8
413720865,9
413702865,10
413762805,11
413762850,12
413760852,13
410763852,14
401763852,15
41763852,16
741063852,17
741603852,18
741653802,19
741653082,20
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162043758,7
62143758,8
602143758,9
642103758,10
642153708,11
642153780,12
642150783,13
640152783,14
604152783,15
64152783,16
164052783,17
164502783,18
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
542103786,8
542183706,9
542183760,10
542180763,11
540182763,12
504182763,13
54182763,14
154082763,15
154802763,16
154862703,17
154862073,18
154062873,19
154602873,20
154672803,21
154672830,22
154670832,23
154607832,24
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123746580,6
123740586,7
123704586,8
123784506,9
123784056,10
123084756,11
23184756,12
203184756,13
230184756,14
234180756,15
234108756,16
234158706,17
234158076,18
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135406728,8
105436728,9
15436728,10
415036728,11
415736028,12
415736208,13
415706238,14
405716238,15
450716238,16
456710238,17
456718230,18
456718203,19
456718023,20
456018723,21
456108723,22
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
123075846,7
23175846,8
203175846,9
230175846,10
235170846,11
235107846,12
235017846,13
235817046,14
235817406,15
235807416,16
205837416,17
250837416,18
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
103825476,7
130825476,8
135820476,9
135826470,10
135826407,11
135806427,12
105836427,13
15836427,14
815036427,15
815436027,16
815436207,17
815406237,18
805416237,19
85416237,20
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
23168547,10
203168547,11
263108547,12
263180547,13
260183547,14
206183547,15
26183547,16
126083547,17
126803547,18
126830547,19
120836547,20
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135482706,7
135482760,8
135480762,9
135408762,10
135048762,11
135748062,12
135748602,13
135748620,14
135740628,15
135704628,16
135724608,17
135724068,18
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136042758,7
36142758,8
306142758,9
360142758,10
362140758,11
362104758,12
362014758,13
62314758,14
602314758,15
612304758,16
612354708,17
612354078,18
612054378,19
12654378,20
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483076,6
152083476,7
52183476,8
502183476,9
582103476,10
582173406,11
582173046,12
582073146,13
582703146,14
582730146,15
582736140,16
582736104,17
582706134,18
502786134,19
520786134,20
526780134,21
526708134,22
506728134,23
56728134,24
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412753086,6
412753806,7
412753860,8
412750863,9
410752863,10
401752863,11
451702863,12
451072863,13
451872063,14
451872603,15
451872630,16
451870632,17
451807632,18
451837602,19
451837062,20
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413725860,8
413720865,9
410723865,10
401723865,11
421703865,12
421763805,13
421763085,14
421063785,15
421603785,16
421630785,17
421635780,18
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136042758,7
136742058,8
136742508,9
136742580,10
136740582,11
130746582,12
103746582,13
13746582,14
713046582,15
713406582,16
713486502,17
713486520,18
713480526,19
713408526,20
703418526,21
730418526,22
738410526,23
738401526,24
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235104786,8
235014786,9
35214786,10
305214786,11
350214786,12
354210786,13
354201786,14
354021786,15
354721086,16
354721806,17
354721860,18
354720861,19
354702861,20
354072861,21
354872061,22
354872601,23
354802671,24
304852671,25
34852671,26
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
403215786,7
430215786,8
435210786,9
435201786,10
435281706,11
435281076,12
435081276,13
435801276,14
435871206,15
435871260,16
435870261,17
435807261,18
435087261,19
435287061,20
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413250786,7
410253786,8
401253786,9
451203786,10
451283706,11
451283076,12
451083276,13
451803276,14
451873206,15
451873260,16
451870263,17
450871263,18
405871263,19
475801263,20
475861203,21
475861230,22
475860231,23
470865231,24
407865231,25
467805231,26
467085231,27
467285031,28
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253160478,7
250163478,8
205163478,9
265103478,10
265013478,11
65213478,12
605213478,13
650213478,14
653210478,15
653201478,16
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513426078,8
513426708,9
513426780,10
513420786,11
513402786,12
513482706,13
513482076,14
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162453708,7
162453078,8
162053478,9
62153478,10
602153478,11
652103478,12
652173408,13
652173048,14
652073148,15
652703148,16
652730148,17
652738140,18
652738104,19
652738014,20
652038714,21
652308714,22
602358714,23
620358714,24
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162043758,7
162743058,8
162743508,9
162703548,10
162073548,11
62173548,12
602173548,13
620173548,14
623170548,15
623107548,16
623147508,17
623147580,18
623140587,19
623104587,20
603124587,21
63124587,22
163024587,23
163524087,24
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253016478,7
253416078,8
253416708,9
253406718,10
253460718,11
250463718,12
205463718,13
25463718,14
425063718,15
425603718,16
405623718,17
45623718,18
645023718,19
645723018,20
645723108,21
645703128,22
645730128,23
645738120,24
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
106438725,9
16438725,10
416038725,11
416738025,12
416738205,13
416708235,14
406718235,15
460718235,16
468710235,17
468701235,18
468731205,19
468731250,20
468730251,21
468703251,22
468073251,23
68473251,24
608473251,25
680473251,26
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
103725846,7
130725846,8
135720846,9
135726840,10
135726804,11
135706824,12
135076824,13
135876024,14
135876204,15
135806274,16
105836274,17
15836274,18
815036274,19
815236074,20
815236704,21
815206734,22
815260734,23
815264730,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413705826,8
403715826,9
430715826,10
435710826,11
435716820,12
435716802,13
435706812,14
435076812,15
35476812,16
305476812,17
375406812,18
375460812,19
375462810,20
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235104786,8
235014786,9
235714086,10
235714806,11
235704816,12
205734816,13
250734816,14
254730816,15
254736810,16
254736801,17
254706831,18
204756831,19
24756831,20
724056831,21
724856031,22
724856301,23
724806351,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
520143786,8
523140786,9
523104786,10
523014786,11
23514786,12
203514786,13
230514786,14
234510786,15
234516780,16
234516708,17
234506718,18
204536718,19
240536718,20
246530718,21
246538710,22
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
12463758,6
412063758,7
412603758,8
402613758,9
420613758,10
423610758,11
423601758,12
403621758,13
43621758,14
643021758,15
643721058,16
643721508,17
643721580,18
643720581,19
643702581,20
603742581,21
63742581,22
763042581,23
763402581,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
123608547,10
103628547,11
13628547,12
613028547,13
613528047,14
613528407,15
613508427,16
603518427,17
630518427,18
638510427,19
638501427,20
638051427,21
38651427,22
308651427,23
380651427,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
150482763,8
105482763,9
185402763,10
185462703,11
185462730,12
185460732,13
180465732,14
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
412530786,7
410532786,8
401532786,9
431502786,10
431052786,11
31452786,12
301452786,13
351402786,14
351482706,15
351482760,16
351480762,17
351408762,18
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162453708,7
162453780,8
162450783,9
162405783,10
162485703,11
162485730,12
162480735,13
160482735,14
106482735,15
186402735,16
186420735,17
186425730,18
186425703,19
186405723,20
186045723,21
86145723,22
806145723,23
846105723,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243016758,7
243716058,8
243716508,9
243716580,10
243710586,11
243701586,12
243071586,13
43271586,14
403271586,15
473201586,16
473281506,17
473281560,18
473280561,19
470283561,20
407283561,21
487203561,22
487023561,23
487523061,24
487523601,25
487523610,26
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
12463758,6
412063758,7
412763058,8
412763508,9
412703568,10
402713568,11
420713568,12
423710568,13
423701568,14
423071568,15
423571068,16
423571608,17
423571680,18
423570681,19
423507681,20
403527681,21
430527681,22
437520681,23
437502681,24
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
